3212,《行规》（普速铁路部分）中间站停留车辆，无论停留的线路是否有坡道，均应连挂在一起，车站作业人员拧紧两端车辆的人力制动机或以铁鞋（止轮器）牢靠固定。,错,,
3213,《行规》（普速铁路部分）电气化区段三等及其以上且配有专用调车机的中间站，在坡度不超过1.5‰的到发线上停留车辆时，可执行“单防溜”的规定，由车站制定防溜措施，纳入《站细》。,对,,
3214,《行规》（普速铁路部分）在始发、终到及换挂机车的车站到发线停留的客车底，停留时间超过2h或线路坡度超过1.5‰时，须按规定采取防溜措施。,错,,
3215,《行规》（普速铁路部分）一批调车作业中临时停留的车辆，坡度超过2.5‰时，可在下坡端采取防溜措施。,对,,
3216,《行规》（普速铁路部分）无火回送的机车或自轮运转特种设备（含重联、成组）在站单独停留时，车站作业人员使用止轮器防溜，有机车乘务员时机车乘务员负责拧紧机车或自轮运转特种设备的人力制动机。,错,,
3217,《行规》（普速铁路部分）电气化区段不能采用人力制动机防溜时，应使用铁鞋（止轮器、防溜枕木）防溜。,错,,
3218,《行规》（普速铁路部分）机车入厂、段修单机运行、机车乘务员不熟悉区段设备时，应由车站指派带道人员。,错,,
3219,《行规》（普速铁路部分）四显示自动闭塞区段列车在双线双方向区段反方向运行时，按站间区间掌握行车，列车凭路票进入区间。,错,,
3220,《行规》（普速铁路部分）设有双向闭塞设备的自动闭塞区间，遇轨道电路发生故障等情况，车站值班员必须确认区间空闲后，根据列车调度员命令，使用允许反向按钮改变闭塞方向，并在《行车设备检查登记簿》内登记。,错,,
3221,《行规》（普速铁路部分）单线双方向自动闭塞办理行车发车时，发车站在取得接车站同意后，再准备发车进路，开放出站信号。,对,,
3222,《行规》（普速铁路部分）自动闭塞区段，站间只有一架通过信号机，遇该信号机故障时，应按站间区间组织行车。,错,,
3223,《行规》（普速铁路部分）动闭塞区段，装有容许信号的通过信号机显示停车信号时，准许旅客列车不停车，按《技规》第316条的规定运行。,错,,
3224,《行规》（普速铁路部分）线路所通过信号机发生故障时，自动闭塞区段，车站值班员向司机交递绿色许可证，列车凭车站值班员在通过信号机处的手信号显示运行。,对,,
3225,《行规》（普速铁路部分）路票只填写一张交给司机。路票编号应填记在《行车日志》的“记事”栏内。,对,,
3226,《行规》（普速铁路部分）列车由区间返回或在双线反方向及多线区段运行时，须在调度命令中注明，重新填写路票。,错,,
3227,《行规》（普速铁路部分）集中联锁设备禁止办理预排。,对,,
3228,《行规》（普速铁路部分）接车线末端设有延续进路时，车站值班员原则上不得提前解锁延续进路、排列发车进路。,对,,
3229,《行规》（普速铁路部分）有停点的旅客列车，原则上应接入有站台的线路，变更规定线路接车时，经列车调度员准许后，可在站外不停车凭进站信号的显示直接接入站内。,对,,
3230,《行规》（普速铁路部分）遇特殊情况，接发旅客列车临时变更进路必须经过9号道岔侧向时，需经列车调度员准许，列车限速不得超过25 km/h，后方站使用列车无线调度通信设备预告司机。,对,,
3231,《行规》（普速铁路部分）引导进站通过的列车，在闭塞设备、出站信号完好时，闭塞手续办妥后，列车可根据开放的出站信号在站内通过。,对,,
3232,《行规》（普速铁路部分）引导接车向反方向线路发车时（双线双方向自动闭塞区间除外），列车可凭引导信号直接通过。,错,,
3233,《行规》（普速铁路部分）报点时，先报列车实际到开时刻。始发站、终到站还应报早、晚点时分或正点。,对,,
3234,《行规》（普速铁路部分）通过时刻：以列车整列通过车站值班员室的时刻为准。,错,,
3235,《行规》（普速铁路部分）使用列车无线调度通信设备发车时的用语：车站(助理)值班员：“×道××(次)发车”。,错,,
3236,《行规》（普速铁路部分）接发动车组应在规定的股道及站台上办理，接发动车组的股道在《站细》中明确。,错,,
3237,《行规》（普速铁路部分）动车组通过车站时，车站须提前11min停止通过进路上的作业和对列车运行安全有影响的作业。,对,,
3238,《行规》（普速铁路部分）发现动车组列车尾部标志灯光熄灭时，车站值班员应及时报告列车调度员，并通知随车机械师进行处理。,错,,
3239,《行规》（普速铁路部分）接发回送整列客车底列车按旅客列车办理。,错,,
3240,《行规》（普速铁路部分）回送整列客车底列车按调度命令和机车车辆最高运行速度的限制运行。,错,,
3241,《行规》（普速铁路部分）凡由枢纽站开向各支线的小运转列车为下行；由各支线向枢纽站开行的小运转列车为上行。,对,,
3242,《行规》（普速铁路部分）对到达的超长列车，先行试风，再做技检。,错,,
3243,《行规》（普速铁路部分）接发超长列车时的列车停车后，如尾部仍停在警冲标外方或压轨道绝缘时，应按《技规》第358条的规定进行防护。,对,,
3244,《行规》（普速铁路部分）超长列车尾部停于进站信号机外方时，半自动闭塞、自动站间闭塞区段禁止办理区间开通手续。,对,,
3245,《行规》（普速铁路部分）图定旅客列车在车站技术停车变更为通过时，车站值班员使用列车无线调度通信设备通知司机，司机凭信号显示运行。,对,,
3246,《行规》（普速铁路部分）车站接发列车作业人员发现车辆抱闸时，除车轮抱死、滑走等严重情况外，车站值班员或助理值班员使用电台通知司机：“××次司机，机后××位左右有抱闸现象”，同时报告调度员，并通知前方站。,对,,
3247,《行规》（普速铁路部分）绿色（红色）许可证、书面通知、半自动闭塞发车进路通知书及出站、跟踪调车通知书每日自18时开始更换日期。,错,,
3248,《行规》（普速铁路部分）调度命令日期的划分，以零时为界。行车日志以及调度工作有关的各项报告和统计，均于每日零时开始更换日期。,错,,
3249,《行规》（普速铁路部分）接车站接到使用完了的各种书面许可证及通知书，应立即以墨水划“×”注销。,对,,
3250,《行规》（普速铁路部分）车站值班员接到有关人员发现险情的报告后，不得再向该区间放行列车，立即封锁区间，并通知设备管理单位进行检查。,错,,
3251,《行规》（普速铁路部分）因水害封闭的线路开通后，工务部门应根据现场情况确定行车速度。第一趟列车不得放行旅客列车。,对,,
3252,《行规》（普速铁路部分）当接触网一个供电臂检修和处理故障时，有关站不得开通停电、有电区域之间渡线放行电力机车及动车组（具体在《站细》中规定），渡线道岔需现场加锁。,错,,
3253,《行规》（普速铁路部分）当站场接触网单元停电时，车站值班员在放行电力机车和动车组前，必须对照调度命令确认行车径路，防止错放电力机车进入无电线路。,错,,
3254,《行规》（普速铁路部分）接触网供电示意图停电区域用红色标记，其他区域用黑色标记。 ,对,,
3255,《行规》（普速铁路部分）使用电力机车调车.调车人员须确认隔离开关开闭状态后方准作业，避免将电带入无电线路。,对,,
3256,《行规》（普速铁路部分）向电气化区段开行救援列车可使用电力机车。,错,,
3257,《行规》（普速铁路部分）遇列车无线调度通信设备发生故障时，列车应在前方站停车报告，凭调度命令运行。,对,,
3258,《行规》（普速铁路部分）“区间占用”：区间已经进入列车或列车已取得占用区间的许可。,对,,
3259,《行规》（普速铁路部分）“第一接近、第二接近、第三接近”：指自动闭塞区段接近进站信号机的相邻三架闭塞分区的通过信号，相邻进站信号机的为第一接近（俗称预告）。,错,,
3260,《行规》（普速铁路部分）“按站间区间掌握”：自动闭塞区间改按电话闭塞方法办理行车。,错,,
3261,《接发列车作业》双线自动闭塞集中联锁设备车站接车（通过）作业程序:（1）接受发车预告（2）准备接车（3）确认接车线（4）开放信号（5）列车接近（6）接送列车（7）列车到达（通过）（8）报点。,对,,
3262,《接发列车作业》双线自动闭塞集中联锁设备车站发车作业程序：（1）发车预告（2）开放信号（3）准备发车（4）确认发车条件（5）发车（6）报点。,错,,
3263,《接发列车作业》单双线半自动闭塞集中联锁设备车站接车（通过）作业程序:（1）办理闭塞手续（接受发车预告）（2）听取开车通知（3）确认接车线（4）开放信号（5）列车接近（6）接送列车（7）列车到达（通过）（8）开通区间（9）报点。,错,,
3264,《接发列车作业》单双线半自动闭塞集中联锁设备车站发车作业程序：（1）确认区间空闲（2）办理闭塞手续（发车预告）（3）开放信号（4）准备发车（5）确认发车条件（6）发车（7）监视列车（8）报点（9）接受到达通知。,对,,
3265,《接发列车作业》单双线半自动闭塞色灯电锁器联锁设备车站接车（通过）作业程序:（1）确认区间空闲（2）办理闭塞手续（接受发车预告）（3）检查接车线（4）听取开车通知（5）准备进路（6）开放信号（7）列车接近（8）接送列车（9）列车到达（通过）（10）关闭信号（11）开通区间（12）报点。,对,,
3266,《接发列车作业》单双线半自动闭塞色灯电锁器联锁设备车站发车作业程序：（1）确认区间空闲（2）办理闭塞手续（发车预告）（3）准备进路（4）开放信号（5）准备发车（6）确认发车条件（7）发车（8）监视列车（9）解锁进路（10）报点（11）接受到达通知。,对,,
3267,《接发列车作业》单线自动站间闭塞集中联锁设备车站接车（通过）作业程序:（1）确认区间空闲（2）接受发车预告（3）听取开车通知（4）确认接车线（5）开放信号（6）列车接近（7）接送列车（8）列车到达（通过）。,错,,
3268,《接发列车作业》单线自动站间闭塞集中联锁设备车站发车作业程序：（1）确认区间空闲（2）发车预告（3）开放信号（4）准备发车（5）确认发车条件（6）发车（7）监视列车（8）报点。,错,,
3269,京铁运〔2016〕30号文规定:车站值班员确认接车线路空闲：集中联锁设备或有轨道电路并纳入联锁的车站，应按信号操作终端光带或线路占用表示灯确认，不能从设备上确认时应按规定现场确认。,对,,
3270,京铁运〔2016〕30号文规定:车站值班员确认接发车进路：凡能从设备上确认进路正确的从设备上确认。不能从设备上确认进路正确的车站接车前指派胜任人员确认进路正确；发车前，扳道员或指派的胜任人员必须确认道岔位置正确，并与助理值班员“对道”。有计划施工按施工临时行车办法办理。,对,,
3271,京铁运〔2016〕30号文规定:车站值班员确认进、出站（进路）信号显示：信号操作终端上有信号复示器时，按该信号复示器显示确认。,对,,
3272,京铁运〔2016〕30号文规定:助理值班员发车前应现场确认出站（进路）信号显示正确，因线路曲线等原因确认困难时，由站长明确现场确认信号显示的方法。,错,,
3273,京铁运〔2016〕30号文规定:办理旅客列车进路，信号显示正确后，按钮式信号操作终端的车站必须及时在进路始端按钮上加戴红色客车安全帽（通过进路为接车进路和发车进路始端按钮同时戴帽），列车到达（发出）后摘下。计算机联锁设备设有按钮戴帽或钮封功能时，亦按上述规定执行，不具备该功能和仅办理旅客列车接发作业的可不戴帽由各车站（车间）制定安全措施。,错,,
3274,京铁运〔2016〕30号文规定:各种行车凭证的“站名”及调度命令的“受令车站”须盖站名印，签名处盖人名章。按规定需由车站留存的行车凭证和调度命令亦按上述规定办理（使用TDCS设备打印留存的调度命令除外）。,错,,
3275,京铁运〔2016〕30号文规定:非集中联锁车站，对通过列车、单机、自轮运转特种设备及不会让的旅客列车可省略整列到达的报告，停车压警冲标时，应及时报告。,错,,
3276,京铁运〔2016〕30号文规定:非集中联锁车站办理停车不超过3分钟的列车，可比照通过列车程序提前准备发车进路，但开放进、出站信号的命令须分别下达，待列车进入接车线警冲标（轨道绝缘）内方后，方可开放出站信号。,错,,
3277,京铁运〔2016〕30号文规定:非集中联锁车站，扳道员在准备接发车进路时，对进路上不扳动的道岔，可以不进行检查确认。,错,,
3278,京铁运〔2016〕30号文规定:手指动作要求：持旗时为右手拢起的信号旗“前指”；持灯时为左手“剑指”。,对,,
3279,京铁运〔2016〕30号文规定:持旗及携带列车无线调度通信设备要求：接发车人员持旗时应左手持红旗，右手持绿（黄）旗，旗杆竖直向下；列车无线调度通信设备保持开机状态，正挎胸前。,对,,
3280,京铁运〔2016〕30号文规定:接发车人员“指、看、喊”动作要分明，灯正圈圆，立正姿势，军姿转体（列车接近接车地点前50m左右转体）。,对,,
3281,京铁运〔2016〕30号文规定:列车尾部越过接车地点，接发车人员军姿转体面向列车尾部，持旗时为右手拢起的信号旗“前指”，持灯时为右手“剑指”，指向列车尾部标志，确认尾部标志齐全良好后口呼：“尾部标志好”。,错,,
3282,京铁运〔2016〕30号文规定:6502电气集中联锁控制设备作业人员在排列进路前，须确认排列进路表示灯在熄灭状态，眼看、手指排列进路表示灯，口呼：“灭灯”后，方可顺序按压进路始端按钮和终端按钮。当进路光带点亮，信号复示器开放后，确认进路正确。,对,,
3283,京铁运〔2016〕30号文规定:6502电气集中联锁控制设备因按钮按压不到位、错按、误碰或不能判明的原因，造成不能排出进路时，须立即登记运统-46，通知设备单位。,错,,
3284,京铁运〔2016〕30号文规定:6502电气集中联锁控制设备信号开放后，因错误办理产生预排，进路上的有关按钮产生闪烁或稳定灯光时，须确认列车都停车后，方可使用总取消或总人解方式取消闪烁或稳定灯光，防止因盲目取消导致错误关闭已开放的信号。,错,,
3285,京铁运〔2016〕30号文规定:6502电气集中联锁控制设备使用“总人解+人工解锁盘按钮”非正常解锁遗留光带时，必须严格落实双人确认核对制度，杜绝错误操作解锁设备、错误关闭已开放的信号。,对,,
3286,京铁运〔2016〕30号文规定:计算机联锁设备不办理作业时，鼠标箭头要放置在固定位置（信号操作终端空白区域并标注），必须经车站值班员准许才可以随意触摸鼠标。,错,,
3287,京铁运〔2016〕30号文规定:计算机联锁设备严禁以“单封”道岔的方式代替“单锁”方式锁闭进路。,对,,
3288,京铁运〔2016〕30号文规定:需车站递交（转达）的调度命令，车站值班员（或指派的胜任人员）须在列车出发（通过）前递交（转达）完毕，车站值班员在布置开放出站（发车进路）信号机前，须与司机联控确认限速调度命令已收到，并向列车调度员报告。,对,,
3289,京铁运〔2016〕30号文规定:办理非正常行车前，车站值班员必须及时通知干部到岗盯控把关，在《非正常行车控制卡》上填写日期、班次、车站值班员姓名、通知干部时间。,对,,
3290,京铁运〔2016〕30号文规定:车站值班员严格按照列车运行图和本区段列车调度员下达的三、四小时列车运行调整计划组织行车。,对,,
3291,京铁运〔2016〕30号文规定:办理接发列车预告（闭塞）手续时，必须严格对照三、四小时列车运行调整计划，核对列车车次、运行时刻、调度命令、运行方向以及停、通时刻等内容，确认无误后，方可办理。,对,,
3292,京铁运〔2016〕30号文规定:没有纳入列车运行计划、与列车运行计划不符或对列车运行计划有疑问时，应及时与列车调度员联系确认，严禁盲目办理接发列车手续。,对,,
3293,京铁运〔2016〕30号文规定:信号员、联控助理值班员必须及时打印并配备列车调度员下达的三、四小时列车运行调整计划（复视电子行车日志的可不打印），在准备接发列车进路前，对照三、四小时列车运行调整计划，认真检查、确认、核对列车车次、运行时刻、接车线路、停车或通过时刻以及列车运行方向等关键内容，落实“记、过、销”制度，可作为占线簿使用。,对,,
3294,京铁运〔2016〕30号文规定:停电前根据三、四小时列车运行调整计划与列车调度员确认不再继续运行等候施工的列车车次，逐个通知接触网停电范围内的电力机车、动车组司机降弓后，方可汇报列车调度员具备停电条件。,错,,
3295,京铁运〔2016〕30号文规定:多方向车站办理接发列车作业，接车时：方向应加在车次前；发车时：方向应加在“×道”之后。列车反方向运行时用语中还应增加“反方向”。,对,,
3296,京铁运〔2016〕30号文规定:多方向车站TDCS车务终端《行车日志》须利用邻站站名功能保持“记事”栏显示列车运行注意事项的状态。,错,,
3297,京铁运〔2016〕30号文规定:值班员办理预告（闭塞）手续及下达接发列车命令时，须认真核对“记事”栏列车运行注意事项，并以线名或邻站站名区别方向，有两个及以上车场或径路时，必须讲明车场或径路。,错,,
3298,京铁运〔2016〕30号文规定:多方向车站应将进路表示器的显示方式及显示意义纳入《站细》和《岗位作业指导书》。,对,,
3299,京铁运〔2016〕30号文规定:具备确认条件的车站，助理值班员在发车（通过）前，必须现场确认出站（发车进路）信号机和进路表示器显示状态正确，口呼：“×道×方向出站信号好”后，方准按规定办理发车手续。进路表示器显示不正确，应及时通知车站值班员。,错,,
3300,京铁运〔2016〕30号文规定:多方向车站信号操纵人员操纵行车设备时，严格执行“一看、二按（点击）、三确认、四呼唤”制度，各动作之间必须有间隔停顿，因作业繁忙可同时进行其他作业。,错,,
3301,京铁运〔2016〕30号文规定:开放信号指向决定多方向端接车、发车方向的按钮时，必须得到互控人员确认，发出 “正确”的口令后，方可按压（点击）。,对,,
3302,京铁运〔2016〕30号文规定:车站值班员须根据停电计划了解接触网停电安全卡控措施（停电范围除外）。,错,,
3303,京铁运〔2016〕30号文规定:停电前根据三、四小时列车运行调整计划与列车调度员确认不再继续运行等候施工的列车车次，逐个通知接触网停电范围内的电力机车、动车组司机降弓后，方可汇报列车调度员具备停电条件。,错,,
3304,京铁运〔2016〕30号文规定:车站值班员接到接触网停电的调度命令后，须与信号员（同室的助理值班员）共同核对停电卡片、施工登记，确认停电区域，无误后在调度命令（调度命令登记簿）上分别签名并注明作业班组。,错,,
3305,京铁运〔2016〕30号文规定:未使用防止电力机车进入无电（网）区辅助提示设备的6502联锁设备车站，未设供电驻站人员的由车站值班员负责在“接触网供电示意图”上用红笔勾画接触网停电范围。施工完毕后抹消相关勾画。,错,,
3306,京铁运〔2016〕30号文规定:未使用多功能电子占线板、TDCS3.0系统的计算机联锁车站在信号操作终端前增加透明揭示板，车站值班员在其上勾画停电区域，防止错误办理。恢复供电调度命令下达后抹消相关勾画，摘下透明揭示板。,对,,
3307,京铁运〔2016〕30号文规定:车站值班员在办理接发临客作业时，重点把好车次关、停通关、方向关，落实“四核对”制度，即：与列车调度员核对，与三、四小时列车运行调整计划核对，与《临客时刻表》和《临客开行明示卡》核对，与邻站核对。,错,,
3308,京铁运〔2016〕30号文规定:车站值班员接班后，须根据日（班）计划、《临客时刻表》和《临客开行明示卡》了解本班临客开行情况，临客预告后在“卡”上临客车次前划“√”，办理临客完毕后要及时将该车次抹消，交接班重点交接。,错,,
3309,京铁运〔2016〕31号文规定:作业人员撤除到发线待发车列的防溜措施，并确认机后铁鞋（止轮器、紧固器）已放置在存放地点后，方可向车站值班员汇报：“X道防溜措施已撤除，机后XX号铁鞋（止轮器、紧固器）已归位”，车站值班员复诵并在《行车日志》记事栏上登记机后铁鞋（止轮器、紧固器）编号。未得到防溜措施已撤除的报告，车站值班员不得开放出站（进路）信号。,错,,
3310,京铁运〔2016〕31号文规定:实际坡度超过2.5‰的到发线，禁止停放保留列车。,错,,
3311,京铁运〔2016〕31号文规定:为防止轨道电路分路不良，保留列车停留时间不得超过48小时。,错,,
3312,京铁运〔2016〕31号文规定:具备条件的车站，应将保留列车停放线路两端道岔扳向开通安全线、牵出线或与正线隔开的位置，并在控制台上单独锁闭。,对,,
3313,京铁运〔2016〕31号文规定:挂有装载超限货物车辆、特种车辆、自轮运转特种设备的保留列车，无论保留时间长短，开车前，列车调度员均须通知车辆段调度安排人员对保留列车进行检查。,对,,
3314,京铁运〔2016〕31号文规定:封存铁路货车执行“三固定”原则，即：固定存放车站、固定存放线路、固定停留位置。,错,,
3315,京铁运〔2016〕31号文规定:封存铁路货车原则上不得安排在坡度大于2.5‰的线路上停放。凡与正线无隔开设备的到发线禁止停放封存车辆。,对,,
3316,京铁运〔2016〕31号文规定:封存车辆在车站停留时，具备条件的车站应将线路两端道岔扳向开通安全线、牵出线或与正线隔开的位置，并采取控制台单独锁闭措施。,对,,
3317,京铁运〔2016〕31号文规定:集中区封存车动车作业或解封开车，以及利用解封后的封存车停留线路进行接发列车、调车作业时，必须严格按照轨道电路分路不良区段作业的相关规定，办理进路前首先单独锁闭进路上的相关道岔，并认真执行车机（车调）联控制度。,错,,
3318,京铁运〔2016〕32号文规定:车站值班员、信号员、扳道员、驼峰作业员必须有书面调车作业计划，执行“抹钩”制度，干完一钩抹消一钩。,对,,
3319,京铁运〔2016〕32号文规定:集中区调车作业，车站值班员应随时掌握作业进度，车调联控后，在调车作业通知单每勾计划后标画出入线符号，入线符号为“\”，出线符号为“/”入出线后形成“Ⅹ”符号。,错,,
3320,京铁运〔2016〕31号文规定:在同一咽喉区调车作业（包括机车出入库）时，三等及以下车站调车进路必须一次排通。,对,,
3321,京铁运〔2016〕31号文规定:二等及以上车站确因作业繁忙，同一咽喉区进路不能一次排通时，严格执行车调联控制度，并通知司机调车信号机开放架数。,对,,
3322,京铁运〔2016〕31号文规定:二等及其以下集中联锁的车站，穿越（占用）正线返岔子推送作业时，在调车信号开放前（单机除外），执行信号楼（行车室）人员“红键锁闭”制度。,对,,
3323,京铁运〔2016〕31号文规定:中间站穿越（占用）正线调车作业须接通全部车辆2/3的软管，严禁抢钩作业。,错,,
3324,京铁运〔2016〕31号文规定:车站、动车段（所）在集中区进行调车作业时，应执行车调联控作业。,对,,
3325,京铁运〔2016〕31号文规定:执行车调联控时，遇一方未主动联控，另一方不需要补控。作业中调车信号开放后，联系不上或联控不清时，不得盲目动车。,错,,
3326,京铁运〔2016〕31号文规定:在集中区进行的作业，车站值班员应主动呼叫司机或调车人员，出本线时按照“出X道呼叫X道”、返调车信号时按照“进X道呼叫X道”的方式进行联控。,对,,
3327,京铁运〔2016〕31号文规定:机车出库、入库（转线）作业，联控用语：车站值班员：“XX号（次）机车，（去）（X场）X道调车信号好”。司机：“XX号（次）机车（去）（X场）X道调车信号好，司机明白”。,错,,
3328,京铁运〔2016〕31号文规定:作业中当返尽头线、有车线时，执行车调联控作业时车站值班员还应提示司机注意，用语为“注意安全”，司机应及时应答。,错,,
3329, 京铁运〔2016〕31号文规定:牵引（单机）、推进及穿越正线作业，联控用语：车站值班员：“XX调（次），（去）X道调车信号好（穿越正线）”。司机（调车人员）：“XX调（次）（去）X道调车信号好（穿越正线）。,错,,
3330,京铁运〔2016〕31号文规定:作业中遇临时变更调车进路时，必须先停止作业，由车站值班员向调车人员传达清楚后即可进行作业。,错,,
3331,京铁安监〔2015〕58号文规定:在分路不良区段的作业，排列调车进路前，车站值班员（列车调度员）必须确认调车列、单机（包括动车组、自轮运转特种设备，下同）的位置，不能确认调车列、单机位置时，不得排列调车进路。,对,,
3332,京铁安监〔2015〕58号文规定:经过分路不良区段的车调联控作业，呼叫时机：车站值班员（列车调度员）确认调车列、单机位置时。联控用语：车站值班员（列车调度员）：“XX（次）调（XX型XX号）是否越过XX信号机”。司机（调车人员）：“XX（次）调（XX型XX号）已经（没有）越过XX信号机”。车站值班员（列车调度员）：“XX（次）调（XX型XX号）已经（没有）越过XX信号机，XX站（场）明白”。,对,,
3333,京铁安监〔2015〕58号文规定:呼叫时机：调车指挥人确认机车车辆需压信号机绝缘原路返回时。联控用语：调车指挥人：“XX站（场），XX次（调）X道请求原路返回”。车站值班员：“XX次（调）X道原路返回进路好（了）”。调车指挥人：“X道原路返回进路好（了），XX次（调）明白”。,对,,
3334,京铁安监〔2015〕58号文规定:特等站、一等站本务机车出、入库（转线）进路不能一次排通的作业，呼叫时机：当前调车信号开放后。联控用语：车站值班员：“XX号（次）机车，（去）X道已开放X号调车信号”。司机：“XX号（次）机车，（去）X道已开放X号调车信号，司机明白”。,错,,
3335,京铁师〔2008〕95号文规定:车站轨道电路区段分路不良期间，车站值班员办理有关接发列车或调车作业时，必须做到：信号开放前，必须将进路上分路不良区段内道岔单操锁闭。,错,,
3336,京铁师〔2008〕95号文规定:车站轨道电路区段分路不良期间，车站值班员办理有关接发列车或调车作业时，必须做到：站内调车作业时，必须通过列车无线调度电话（无线灯显调车电台）与机车乘务员或调车人员联控，在得到机车、车辆确已出清分路不良区段的汇报后，方准排列下一进路。,对,,
3337,京铁师〔2008〕95号文规定:原则上不准在分路不良区段上停放机车、车辆，遇必须在分路不良的线路上停放车辆时，车站值班员要将线路两端道岔扳向不能进入该线的位置。,错,,
3338,京铁师〔2007〕158号文规定:遇车站TDCS故障不能使用时，列车调度员对该站（场）调度命令、日班计划、阶段计划的发布、下达，应恢复原手工操作方法。,对,,
3339,京铁师〔2014〕381号文规定:非汛期严重晃车后对已进入区间的后续首列为旅客列车或军用列车，车站值班员通知列车机车乘务员（动车组司机）在晃车处停车检查。,错,,
3340,京铁师〔2014〕381号文规定:非汛期严重晃车后对已进入区间的后续首列为旅客列车或军用列车，列车机车乘务员（动车组司机）停车检查发现异常时，司机立即将有关情况向车站值班员报告，列车必须缓慢移动。,错,,
3341,京铁师〔2015〕535号文规定:遇集中联锁车站道岔失去表示，车站值班员进行道岔扳动试验后，确认道岔定、反位中一个位置失去表示时，可利用道岔表示正常的位置正常组织行车。,错,,
3342,京铁师〔2014〕577号文规定:自动闭塞区段，CTC/TDCS区间列车占用丢失报警、车站值班员（列车调度员）发现或得到区间列车占用丢失信息时，车站值班员（列车调度员）应立即通知占用丢失的列车司机立即停车，不再向该区间放行后续列车。,错,,
3343,京铁师〔2014〕577号文规定:发生列车占用丢失后，电务部门对故障进行检查处理。故障恢复时，列车调度员根据电务部门登记，亲自或通过车站值班员通知有关列车司机恢复正常行车。,对,,
3344,京铁师〔2014〕577号文规定:列车占用丢失故障暂时无法恢复，占用丢失的列车运行无异常，具备放行列车条件时，列车调度员（车站值班员）按照电务部门登记的行车限制条件放行列车。对已进入区间的后续列车，列车调度员确认列车至前方站间区间空闲后，亲自或通知车站值班员组织列车逐列恢复运行，指示后列恢复运行前必须确认前列已完整到达前方站。,对,,
3345,京铁师〔2014〕577号文规定:单机在自动闭塞区间紧急制动停车或被迫停在调谐区内时，车站值班员（列车调度员）得到停车的单机由停车位置起动后，通知停车列车恢复运行。,错,,
3346,京铁师〔2014〕577号文规定:在控制台一、二离去区段换轨产生分路不良时，由现场工务防护人员确认出清换轨地段后，向工务驻站人员汇报，驻站人员向车站值班员汇报，车站开放信号放行列车。,对,,
3347,京铁师〔2009〕645号《车机联控作业》列车无线调度通信设备（调度台、车站台、机车台）均应安装通信记录装置，配备转录设备、使用稳定可靠的电源，保证设备不间断工作。,对,,
3348,京铁师〔2009〕645号《车机联控作业》列车无线调度通信设备在运用状态中，任何人不应随意关机、移动、拔掉接线插头。站段在通信记录装置通道使用上，应保持各站通道使用的综合性、通用性。,错,,
3349,京铁师〔2009〕645号《车机联控作业》列车无线调度通信设备车站台的通信记录装置应保持日常录音状态良好，并应安装在易于值班干部确认的地方。,错,,
3350,京铁师〔2009〕645号《车机联控作业》车站通信记录装置发生故障时，应填写《行车设备检查登记簿》（运统－46），车站有关人员应配合铁通维修人员进行简单处理，并及时报告站段主管科室。,对,,
3351,京铁师〔2009〕645号《车机联控作业》列车无线调度通信设备车站台故障后，车站可临时使用便携台维持车机联控作业和通信联络的畅通（但规章要求车站通信记录装置必须良好情况下的各种作业，必须使用便携台转达2次及其以上）。,错,,
3352,京铁师〔2009〕645号《车机联控作业》参与车机联控的人员应严格执行车机联控作业标准，正确操作列车无线调度通信设备、录音设备，经培训合格后方可上岗。,对,,
3353,京铁师〔2009〕645号《车机联控作业》车机联控时，应注意联控时机，减少同频干扰现象。,对,,
3354,京铁师〔2009〕645号《车机联控作业》当车机联控时，遇到其他同频正在通报安全信息、转达调度命令等作业，应注意避让，不应强行中断他人的通话。,对,,
3355,京铁师〔2009〕645号《车机联控作业》静态车机联控作业要礼让动态车机联控作业。,对,,
3356,京铁师〔2009〕645号《车机联控作业》参与车机联控人员的范围不得随意扩大，确需扩大时，报路局安全监察室审批。,对,,
3357,京铁师〔2009〕645号《车机联控作业》未经批准，任何单位和个人不得擅自加入列车无线调度通信设备进行通话。,对,,
3358,京铁师〔2009〕645号《车机联控作业》无故不执行车机联控及使用电台闲谈，均属车机联控重要信息。,错,,
3359,"京铁师〔2009〕645号《车机联控作业》车站主动呼叫司机的作业,列车临时机外停车后接车车机联控用语：车站值班员:“XX（次）XX（站）进站[接车进路]信号好（了）X道通过[停车] ”。列车司机:“XX（次）XX（站）进站[接车进路]信号好（了）X道通过[停车]，司机明白”。",错,,
3360,"京铁师〔2009〕645号《车机联控作业》车站主动呼叫司机的作业,当进站信号开放好，出站（发车进路）信号未开放，办理通过列车车机联控用语：
列车接近前
车站值班员:“XX（次）XX（站、场）X道停车”。
列车司机:“XX（次）X道停车，司机明白”。
当出站（发车进路）信号开放后
车站值班员:“XX（次）X道出站[发车进路]信号好（了）”。
列车司机:“X（次）X道出站[发车进路]信号好（了），司机明白”。",对,,
3361,"京铁师〔2009〕645号《车机联控作业》车站主动呼叫司机的作业,通过列车变为停车车机联控用语：
列车接近前
车站值班员:“XX（次）XX（站）X道停车”。
列车司机:“XX（次）X道停车，司机明白”。",对,,
